station_id,station_name,year,month,day,tmin,tmean,tmax,precip
40747,Sanandaj,2023,1,28,-4.5,-1.1,2.2,0.01
40747,Sanandaj,2023,1,29,-4.6,2.6,9.9,0.01
40747,Sanandaj,2023,1,30,1.9,5.6,9.3,5.6
40747,Sanandaj,2023,1,31,0.3,5.6,10.9,17.01
40747,Sanandaj,2023,2,1,-1,3.8,8.7,0.2
40747,Sanandaj,2023,2,2,-1.9,2.4,6.7,4.2
40747,Sanandaj,2023,2,3,-2.8,1.5,5.8,0.02
40747,Sanandaj,2023,2,4,-6.9,-0.9,5.1,0
40747,Sanandaj,2023,2,5,-3.9,1.8,7.4,0
40747,Sanandaj,2023,2,6,3.2,7.3,11.5,0.2
40747,Sanandaj,2023,2,7,2,4.8,7.6,0.6
40747,Sanandaj,2023,2,8,-1.1,1.5,4.2,11
40747,Sanandaj,2023,2,9,-5.6,-1.4,2.8,4.8
40747,Sanandaj,2023,2,10,-9.4,-3.8,1.7,0
40747,Sanandaj,2023,2,11,-11.8,-5.1,1.6,0
40747,Sanandaj,2023,2,12,-4.5,-0.9,2.7,2.01
40747,Sanandaj,2023,2,13,-2.4,2,6.5,0.01
40747,Sanandaj,2023,2,14,-6.7,-0.5,5.7,0
40747,Sanandaj,2023,2,15,-6,1,8,0
40747,Sanandaj,2023,2,16,-3.4,0.8,5,0.01
40747,Sanandaj,2023,2,17,-9.9,-0.8,8.2,0
40747,Sanandaj,2023,2,18,-8.7,1.1,10.8,0
40747,Sanandaj,2023,2,19,-7.2,2.7,12.5,0
40747,Sanandaj,2023,2,20,-5.3,4.7,14.7,0
40747,Sanandaj,2023,2,21,-5.8,3.4,12.6,0
40747,Sanandaj,2023,2,22,-2.7,6.2,15,0
40747,Sanandaj,2023,2,23,-5.1,5.4,15.9,0
40747,Sanandaj,2023,2,24,-4.4,5,14.4,0
40747,Sanandaj,2023,2,25,-2.4,6.8,16,1
40747,Sanandaj,2023,2,26,-1.2,7.3,15.9,0
40747,Sanandaj,2023,2,27,-2.1,7.9,18,0
40747,Sanandaj,2023,2,28,-2.1,7.8,17.7,0
40747,Sanandaj,2023,3,1,-3,8,19,0
40747,Sanandaj,2023,3,2,-1.9,8.4,18.6,0
40747,Sanandaj,2023,3,3,-0.4,9.3,19,0
40747,Sanandaj,2023,3,4,8.7,14.7,20.7,1
40747,Sanandaj,2023,3,5,2.5,11.3,20.1,0
40747,Sanandaj,2023,3,6,0.9,11.9,23,1
40747,Sanandaj,2023,3,7,8.8,14,19.2,8
40747,Sanandaj,2023,3,8,4.9,9.6,14.3,4
40747,Sanandaj,2023,3,9,5.9,7.2,8.5,49
40747,Sanandaj,2023,3,10,3.8,9.3,14.9,0
40747,Sanandaj,2023,3,11,0.4,8.6,16.8,0
40747,Sanandaj,2023,3,12,0.6,10.7,20.7,0
40747,Sanandaj,2023,3,13,6.9,9.3,11.6,3.21
40747,Sanandaj,2023,3,14,8,13.4,18.7,0.2
40747,Sanandaj,2023,3,15,4.3,12.1,19.9,0.01
40747,Sanandaj,2023,3,16,6.4,10.4,14.5,5.8
40747,Sanandaj,2023,3,17,5.6,10.3,15,0.01
40747,Sanandaj,2023,3,18,0.2,10,19.8,0
40747,Sanandaj,2023,3,19,2.3,10.2,18.1,13.01
40747,Sanandaj,2023,3,20,4.3,11,17.7,0.01
40747,Sanandaj,2023,3,21,6.2,9,11.9,4
40747,Sanandaj,2023,3,22,4.8,7,9.1,5.7
40747,Sanandaj,2023,3,23,5.3,10,14.6,0
40747,Sanandaj,2023,3,24,4.9,11.4,18,0
40747,Sanandaj,2023,3,25,3.5,12.3,21,0
40747,Sanandaj,2023,3,26,5.1,8.4,11.8,1.6
40747,Sanandaj,2023,3,27,7.3,11.7,16.1,5.6
40747,Sanandaj,2023,3,28,8.5,12.8,17.1,3
40747,Sanandaj,2023,3,29,3.3,11.3,19.4,0
40747,Sanandaj,2023,3,30,3.5,12.3,21.1,0
40747,Sanandaj,2023,3,31,8.7,12.1,15.5,0.81
40747,Sanandaj,2023,4,1,-1.8,3.8,9.4,0
40747,Sanandaj,2023,4,2,-2.7,5.2,13,0
40747,Sanandaj,2023,4,3,-0.5,8.8,18.1,0
40747,Sanandaj,2023,4,4,1.5,11.3,21.1,0
40747,Sanandaj,2023,4,5,2.9,13.3,23.6,0
40747,Sanandaj,2023,4,6,8.4,15.6,22.8,0
40747,Sanandaj,2023,4,7,4.5,12.7,20.9,0
40747,Sanandaj,2023,4,8,2.7,11.9,21,0
40747,Sanandaj,2023,4,9,10,16.6,23.3,0
40747,Sanandaj,2023,4,10,6.6,14.1,21.6,0
40747,Sanandaj,2023,4,11,5.9,15.8,25.8,0
40747,Sanandaj,2023,4,12,8.7,12.3,15.8,15
40747,Sanandaj,2023,4,13,8.7,12.5,16.4,51.01
40747,Sanandaj,2023,4,14,4.6,9.7,14.8,1.01
40747,Sanandaj,2023,4,15,1.8,10.5,19.2,0
40747,Sanandaj,2023,4,16,3.7,12.9,22,0
40747,Sanandaj,2023,4,17,5.2,14,22.8,0
40747,Sanandaj,2023,4,18,5.9,15.4,25,0
40747,Sanandaj,2023,4,19,5.9,15.8,25.7,0
40747,Sanandaj,2023,4,20,6.7,16,25.4,0
40747,Sanandaj,2023,4,21,8.7,16.4,24.1,0
40747,Sanandaj,2023,4,22,8.4,16,23.7,0.01
40747,Sanandaj,2023,4,23,7.9,11.4,14.9,22.01
40747,Sanandaj,2023,4,24,7.4,13.3,19.1,2.2
40747,Sanandaj,2023,4,25,11.2,16.4,21.6,9
40747,Sanandaj,2023,4,26,5,13.8,22.5,0
40747,Sanandaj,2023,4,27,3.6,13.8,24,0
40747,Sanandaj,2023,4,28,5.1,15.4,25.7,0
40747,Sanandaj,2023,4,29,5.1,14.8,24.5,0.02
40747,Sanandaj,2023,4,30,7.7,15.4,23.1,0
40747,Sanandaj,2023,5,1,6.5,13.9,21.4,0
40747,Sanandaj,2023,5,2,3.3,12.4,21.6,0
40747,Sanandaj,2023,5,3,4.3,12.5,20.7,0
40747,Sanandaj,2023,5,4,2,10.9,19.7,0
40747,Sanandaj,2023,5,5,3.4,13.8,24.3,0
40747,Sanandaj,2023,5,6,4.5,16.4,28.3,0
40747,Sanandaj,2023,5,7,7.9,18.6,29.4,0
40747,Sanandaj,2023,5,8,11.4,18.9,26.4,0
40747,Sanandaj,2023,5,9,6.1,13.2,20.2,5.2
40747,Sanandaj,2023,5,10,8,15.6,23.1,50
40747,Sanandaj,2023,5,11,7.3,16.8,26.3,0
40747,Sanandaj,2023,5,12,8.6,18.4,28.1,0
40747,Sanandaj,2023,5,13,9.3,19.3,29.2,0.01
40747,Sanandaj,2023,5,14,11.9,17.6,23.4,0
40747,Sanandaj,2023,5,15,9,16,23,0
40747,Sanandaj,2023,5,16,7.7,15,22.3,0
40747,Sanandaj,2023,5,17,6.8,16.5,26.1,0
40747,Sanandaj,2023,5,18,7.8,18,28.3,0
40747,Sanandaj,2023,5,19,15.3,22.2,29.1,0
40747,Sanandaj,2023,5,20,12.7,20.6,28.5,12
40747,Sanandaj,2023,5,21,11.5,15.4,19.3,17
40747,Sanandaj,2023,5,22,9.2,17.5,25.8,0
40747,Sanandaj,2023,5,23,8.8,19.1,29.4,0
40747,Sanandaj,2023,5,24,11.9,21.1,30.4,0
40747,Sanandaj,2023,5,25,13.4,19.6,25.9,0
40747,Sanandaj,2023,5,26,11.5,18.4,25.3,0.2
40747,Sanandaj,2023,5,27,10.6,19.2,27.8,0
40747,Sanandaj,2023,5,28,9.5,19.1,28.8,0
40747,Sanandaj,2023,5,29,12.9,21.3,29.8,0.01
40747,Sanandaj,2023,5,30,16.4,23.3,30.2,0
40747,Sanandaj,2023,5,31,13.7,21.8,29.9,0
40747,Sanandaj,2023,6,1,11.1,19.9,28.7,0
40747,Sanandaj,2023,6,2,9.1,19.4,29.6,0
40747,Sanandaj,2023,6,3,11.1,21.4,31.7,0
40747,Sanandaj,2023,6,4,11,22.3,33.6,0
40747,Sanandaj,2023,6,5,13,23,33,0
40747,Sanandaj,2023,6,6,15,23.5,32.1,0
40747,Sanandaj,2023,6,7,11.9,22,32.1,0
40747,Sanandaj,2023,6,8,14.7,21.7,28.7,0.81
40747,Sanandaj,2023,6,9,10.5,20.5,30.4,0
40747,Sanandaj,2023,6,10,12.7,22.1,31.6,0
40747,Sanandaj,2023,6,11,14.8,23.4,32,0
40747,Sanandaj,2023,6,12,11.7,22.6,33.6,0
40747,Sanandaj,2023,6,13,13.4,23.7,33.9,0
40747,Sanandaj,2023,6,14,13.6,22.8,32.1,0
40747,Sanandaj,2023,6,15,11.5,22.1,32.8,0
40747,Sanandaj,2023,6,16,12.2,22.5,32.7,0
40747,Sanandaj,2023,6,17,13.4,23.5,33.5,0
40747,Sanandaj,2023,6,18,13.3,23.5,33.8,0
40747,Sanandaj,2023,6,19,13.1,23.8,34.4,0
40747,Sanandaj,2023,6,20,10.4,22.1,33.8,0
40747,Sanandaj,2023,6,21,10.8,22.4,34,0
40747,Sanandaj,2023,6,22,11.6,23.5,35.4,0
40747,Sanandaj,2023,6,23,12.2,23.6,35,0
40747,Sanandaj,2023,6,24,12.3,23.8,35.3,0
40747,Sanandaj,2023,6,25,20.2,27.5,34.7,0
40747,Sanandaj,2023,6,26,19.1,28,37,0
40747,Sanandaj,2023,6,27,14.8,26.3,37.7,0
40747,Sanandaj,2023,6,28,11.7,24.5,37.2,0
40747,Sanandaj,2023,6,29,12.7,25.1,37.4,0
40747,Sanandaj,2023,6,30,13.6,24.3,35,0
40747,Sanandaj,2023,7,1,16.1,25.7,35.2,0
40747,Sanandaj,2023,7,2,14.6,25.1,35.6,0
40747,Sanandaj,2023,7,3,15.7,26.5,37.3,0
40747,Sanandaj,2023,7,4,23.7,31.1,38.4,0
40747,Sanandaj,2023,7,5,25.1,32.2,39.2,0
40747,Sanandaj,2023,7,6,22.9,30.8,38.7,0
40747,Sanandaj,2023,7,7,25.1,32.4,39.7,0
40747,Sanandaj,2023,7,8,19.6,29.5,39.4,0
40747,Sanandaj,2023,7,9,15.7,26.3,36.8,0
40747,Sanandaj,2023,7,10,14.7,25.3,35.9,0
40747,Sanandaj,2023,7,11,15,25.5,36,0
40747,Sanandaj,2023,7,12,15.1,26.3,37.6,0
40747,Sanandaj,2023,7,13,24.4,32.5,40.5,0
40747,Sanandaj,2023,7,14,24.3,33,41.8,0
40747,Sanandaj,2023,7,15,17.6,29,40.5,0
40747,Sanandaj,2023,7,16,16,27.3,38.5,0
40747,Sanandaj,2023,7,17,15.3,26.4,37.5,0
40747,Sanandaj,2023,7,18,17.1,26.8,36.6,0
40747,Sanandaj,2023,7,19,18.7,27.9,37,0
40747,Sanandaj,2023,7,20,19.3,29,38.7,0
40747,Sanandaj,2023,7,21,24.5,31.9,39.2,0
40747,Sanandaj,2023,7,22,19.6,29.9,40.2,0
40747,Sanandaj,2023,7,23,25.3,33,40.7,0
40747,Sanandaj,2023,7,24,21.8,30.8,39.8,0
40747,Sanandaj,2023,7,25,17.9,28.2,38.5,0
40747,Sanandaj,2023,7,26,16.7,27,37.2,0
40747,Sanandaj,2023,7,27,18.4,28.8,39.2,0
40747,Sanandaj,2023,7,28,21.3,30.5,39.7,0
40747,Sanandaj,2023,7,29,18.9,29.8,40.7,0
40747,Sanandaj,2023,7,30,22.3,31.1,39.9,0
40747,Sanandaj,2023,7,31,19.7,29.4,39.1,0
40747,Sanandaj,2023,8,1,15.9,27.4,38.9,0
40747,Sanandaj,2023,8,2,15.8,27.9,39.9,0
40747,Sanandaj,2023,8,3,16.9,28.7,40.4,0
40747,Sanandaj,2023,8,4,17.5,29.1,40.8,0
40747,Sanandaj,2023,8,5,19.1,29.8,40.6,0
40747,Sanandaj,2023,8,6,17.7,28.9,40,0
40747,Sanandaj,2023,8,7,16.7,28.3,39.8,0
40747,Sanandaj,2023,8,8,22.7,30.6,38.6,0
40747,Sanandaj,2023,8,9,24.4,31.4,38.4,0
40747,Sanandaj,2023,8,10,19.4,29.3,39.1,0
40747,Sanandaj,2023,8,11,19.1,29.1,39.1,0
40747,Sanandaj,2023,8,12,16.3,27.8,39.2,0
40747,Sanandaj,2023,8,13,18.3,28.3,38.3,0
40747,Sanandaj,2023,8,14,20.3,29,37.7,0
40747,Sanandaj,2023,8,15,20.4,28.7,36.9,0
40747,Sanandaj,2023,8,16,16.9,26.5,36.1,0
40747,Sanandaj,2023,8,17,15.7,26.8,37.8,0
40747,Sanandaj,2023,8,18,18,28.3,38.5,0
40747,Sanandaj,2023,8,19,16.4,26.5,36.6,0
40747,Sanandaj,2023,8,20,17.1,27.1,37.1,0
40747,Sanandaj,2023,8,21,16.9,27.2,37.4,0
40747,Sanandaj,2023,8,22,14.7,27,39.2,0
40747,Sanandaj,2023,8,23,16.1,27.5,39,0
40747,Sanandaj,2023,8,24,13.1,26,38.9,0
40747,Sanandaj,2023,8,25,11.9,25.7,39.5,0
40747,Sanandaj,2023,8,26,12.1,24.7,37.3,0
40747,Sanandaj,2023,8,27,21.5,29,36.4,0
40747,Sanandaj,2023,8,28,19.4,28.4,37.4,0
40747,Sanandaj,2023,8,29,14.6,24.6,34.6,0
40747,Sanandaj,2023,8,30,14.5,23.5,32.6,0
40747,Sanandaj,2023,8,31,16.3,24.6,33,0
40747,Sanandaj,2023,9,1,16.6,25.9,35.2,0
40747,Sanandaj,2023,9,2,16.3,26.9,37.4,0
40747,Sanandaj,2023,9,3,15.8,27,38.2,0
40747,Sanandaj,2023,9,4,15.5,26,36.5,0
40747,Sanandaj,2023,9,5,14.1,25.3,36.6,0
40747,Sanandaj,2023,9,6,13.3,25.6,37.9,0
40747,Sanandaj,2023,9,7,13.6,25.8,38.1,0
40747,Sanandaj,2023,9,8,10.1,23.3,36.4,0
40747,Sanandaj,2023,9,9,10.2,22,33.8,0
40747,Sanandaj,2023,9,10,13.4,24.3,35.1,0
40747,Sanandaj,2023,9,11,14,24.4,34.7,0
40747,Sanandaj,2023,9,12,10.8,22.6,34.4,0
40747,Sanandaj,2023,9,13,12.3,23.4,34.4,0
40747,Sanandaj,2023,9,14,15.4,24.7,33.9,0
40747,Sanandaj,2023,9,15,14.7,22.9,31.1,0
40747,Sanandaj,2023,9,16,15.5,24,32.5,0
40747,Sanandaj,2023,9,17,12,22.8,33.6,0
40747,Sanandaj,2023,9,18,9.1,20.8,32.6,0
40747,Sanandaj,2023,9,19,12.8,22.1,31.4,0
40747,Sanandaj,2023,9,20,13.5,23.2,32.9,0
40747,Sanandaj,2023,9,21,11.4,22.4,33.4,0
40747,Sanandaj,2023,9,22,11.2,22,32.7,0
40747,Sanandaj,2023,9,23,13.4,23.4,33.4,0
40747,Sanandaj,2023,9,24,16.5,25.1,33.7,0
40747,Sanandaj,2023,9,25,10.7,21.4,32.1,0
40747,Sanandaj,2023,9,26,17.4,24.8,32.2,0
40747,Sanandaj,2023,9,27,12.8,21.4,30,0
40747,Sanandaj,2023,9,28,11.4,20.8,30.3,0
40747,Sanandaj,2023,9,29,10,20.4,30.8,0
40747,Sanandaj,2023,9,30,8.9,19.6,30.4,0
40747,Sanandaj,2023,10,1,7.8,17.1,26.4,0
40747,Sanandaj,2023,10,2,12,18.4,24.8,0.01
40747,Sanandaj,2023,10,3,11.1,18.7,26.3,0
40747,Sanandaj,2023,10,4,11.1,16.9,22.6,0.8
40747,Sanandaj,2023,10,5,7.2,16.1,25,0
40747,Sanandaj,2023,10,6,6.2,17,27.9,0
40747,Sanandaj,2023,10,7,7.3,17.3,27.3,1
40747,Sanandaj,2023,10,8,7.8,18.3,28.8,0
40747,Sanandaj,2023,10,9,6.4,17.6,28.7,0
40747,Sanandaj,2023,10,10,9,17.3,25.6,0
40747,Sanandaj,2023,10,11,9,18.3,27.6,2.2
40747,Sanandaj,2023,10,12,13,19.9,26.8,0.01
40747,Sanandaj,2023,10,13,12.2,20.5,28.7,0
40747,Sanandaj,2023,10,14,4.9,15.4,25.9,0
40747,Sanandaj,2023,10,15,5.4,16.1,26.9,0
40747,Sanandaj,2023,10,16,10.9,18,25.2,0
40747,Sanandaj,2023,10,17,6.5,14.8,23,0
40747,Sanandaj,2023,10,18,5,14.5,24,0
40747,Sanandaj,2023,10,19,5.8,15.4,24.9,0
40747,Sanandaj,2023,10,20,7.4,16.1,24.9,0
40747,Sanandaj,2023,10,21,6.8,16,25.2,0
40747,Sanandaj,2023,10,22,5.1,14.8,24.5,0
40747,Sanandaj,2023,10,23,5.1,14.9,24.6,0
40747,Sanandaj,2023,10,24,4.3,14.4,24.5,0
40747,Sanandaj,2023,10,25,7,14.9,22.9,0
40747,Sanandaj,2023,10,26,5.2,14.5,23.8,0
40747,Sanandaj,2023,10,27,4,14.1,24.1,0
40747,Sanandaj,2023,10,28,3.6,14.4,25.2,0
40747,Sanandaj,2023,10,29,4.2,15,25.8,0
40747,Sanandaj,2023,10,30,4.8,14.8,24.7,0
40747,Sanandaj,2023,10,31,9.8,14.6,19.5,3.2
40747,Sanandaj,2023,11,1,11.4,13.8,16.3,5.01
40747,Sanandaj,2023,11,2,11.4,14.8,18.3,6.21
40747,Sanandaj,2023,11,3,7.3,13.5,19.7,1.2
40747,Sanandaj,2023,11,4,7,13.4,19.9,8
40747,Sanandaj,2023,11,5,5.1,12.4,19.6,0
40747,Sanandaj,2023,11,6,3.9,12.6,21.2,0
40747,Sanandaj,2023,11,7,3.6,12.8,21.9,0
40747,Sanandaj,2023,11,8,3.8,12.6,21.5,0
40747,Sanandaj,2023,11,9,2.9,13.1,23.2,0
40747,Sanandaj,2023,11,10,5,13.6,22.2,0
40747,Sanandaj,2023,11,11,2.9,12.4,22,0
40747,Sanandaj,2023,11,12,3.6,12.6,21.5,0
40747,Sanandaj,2023,11,13,3.6,12.6,21.5,0
40747,Sanandaj,2023,11,14,2.6,12.4,22.3,0
40747,Sanandaj,2023,11,15,8.5,10.7,12.9,3.21
40747,Sanandaj,2023,11,16,5.9,11.9,17.9,0
40747,Sanandaj,2023,11,17,8.2,13.2,18.2,0
40747,Sanandaj,2023,11,18,8.4,13.2,18,0
40747,Sanandaj,2023,11,19,1.2,10.2,19.1,0
40747,Sanandaj,2023,11,20,6.9,10.4,14,24.7
40747,Sanandaj,2023,11,21,2.5,6.8,11.1,0.6
40747,Sanandaj,2023,11,22,-2.9,4.5,11.9,0
40747,Sanandaj,2023,11,23,-0.5,6.4,13.4,0
40747,Sanandaj,2023,11,24,-1.6,6.9,15.5,0
40747,Sanandaj,2023,11,25,-2,7.2,16.4,0
40747,Sanandaj,2023,11,26,5,11.1,17.2,0
40747,Sanandaj,2023,11,27,4.3,11.4,18.4,0.01
40747,Sanandaj,2023,11,28,6.6,10.2,13.8,0.8
40747,Sanandaj,2023,11,29,-1.4,6.5,14.3,0
40747,Sanandaj,2023,11,30,-2.1,7,16.1,0
40747,Sanandaj,2023,12,1,-0.6,7.5,15.7,0
40747,Sanandaj,2023,12,2,-3.8,6.5,16.8,0
40747,Sanandaj,2023,12,3,-3.8,6.7,17.3,0
40747,Sanandaj,2023,12,4,-3.4,7.5,18.4,0
40747,Sanandaj,2023,12,5,-3.9,7.3,18.4,0
40747,Sanandaj,2023,12,6,-3.6,4.4,12.4,0
40747,Sanandaj,2023,12,7,4,10.3,16.6,0
40747,Sanandaj,2023,12,8,0.2,8.5,16.7,0
40747,Sanandaj,2023,12,9,-1.1,5.4,12,0.01
40747,Sanandaj,2023,12,10,2.5,10.3,18,0
40747,Sanandaj,2023,12,11,-0.3,7.3,14.8,0
40747,Sanandaj,2023,12,12,2.2,7.9,13.6,0
40747,Sanandaj,2023,12,13,6,7.2,8.3,4
40747,Sanandaj,2023,12,14,3.7,7.9,12.1,0.2
40747,Sanandaj,2023,12,15,-1.6,5.8,13.2,0
40747,Sanandaj,2023,12,16,-3.3,5.7,14.6,0
40747,Sanandaj,2023,12,17,-2.5,8.4,19.2,0
40747,Sanandaj,2023,12,18,-1.3,6.3,14,0
40747,Sanandaj,2023,12,19,-4,3.8,11.5,0
40747,Sanandaj,2023,12,20,-3.2,4.4,12,0
40747,Sanandaj,2023,12,21,-2.5,5.1,12.7,0
40747,Sanandaj,2023,12,22,-1.5,3.4,8.3,3.01
40747,Sanandaj,2023,12,23,6.1,8.9,11.6,0.21
40747,Sanandaj,2023,12,24,5.6,7.2,8.8,8.01
40747,Sanandaj,2023,12,25,4.7,8.2,11.7,0.2
40747,Sanandaj,2023,12,26,-0.8,6.5,13.8,0
40747,Sanandaj,2023,12,27,-2.7,5.8,14.4,0
40747,Sanandaj,2023,12,28,2.4,7.2,12,0.01
40747,Sanandaj,2023,12,29,-2,4.3,10.6,0
40747,Sanandaj,2023,12,30,-3.4,5.1,13.7,0
40747,Sanandaj,2023,12,31,-2.7,6.1,14.9,0
40747,Sanandaj,2024,1,1,-1.8,6.3,14.4,0
40747,Sanandaj,2024,1,2,-3.5,3.8,11,0
40747,Sanandaj,2024,1,3,-2.7,4.7,12.1,0
40747,Sanandaj,2024,1,4,-4.1,4.3,12.6,0
40747,Sanandaj,2024,1,5,-1.3,5.8,12.8,0
40747,Sanandaj,2024,1,6,3.5,6.8,10.1,2.01
40747,Sanandaj,2024,1,7,-5.7,2.4,10.5,0
40747,Sanandaj,2024,1,8,-4.9,5,14.9,0
40747,Sanandaj,2024,1,9,-4.6,5.7,16,0
40747,Sanandaj,2024,1,10,1.6,5.9,10.1,5.01
40747,Sanandaj,2024,1,11,1.3,5.5,9.6,0.41
40747,Sanandaj,2024,1,12,1.5,5.9,10.3,0.4
40747,Sanandaj,2024,1,13,3.5,5.3,7,4.21
40747,Sanandaj,2024,1,14,4.9,7.5,10.1,1.6
40747,Sanandaj,2024,1,15,-0.6,6.3,13.1,0
40747,Sanandaj,2024,1,16,-3.7,3.4,10.5,0
40747,Sanandaj,2024,1,17,-4.1,3.9,11.9,0
40747,Sanandaj,2024,1,18,-2.3,5.3,12.9,0
40747,Sanandaj,2024,1,19,-4.1,4.7,13.5,0
40747,Sanandaj,2024,1,20,-3.4,4.9,13.3,0
40747,Sanandaj,2024,1,21,-3.7,5.3,14.3,0
40747,Sanandaj,2024,1,22,-2.4,6.4,15.2,5
40747,Sanandaj,2024,1,23,3.2,9,14.8,17.4
40747,Sanandaj,2024,1,24,3.3,8.1,12.8,0.4
40747,Sanandaj,2024,1,25,2.5,4.7,6.8,3
40747,Sanandaj,2024,1,26,-2.2,4.7,11.6,0
40747,Sanandaj,2024,1,27,3.1,6.4,9.8,4
40747,Sanandaj,2024,1,28,-2.1,1.8,5.7,2
40747,Sanandaj,2024,1,29,-5.2,1.1,7.4,0
40747,Sanandaj,2024,1,30,-4.2,2.7,9.6,0
40747,Sanandaj,2024,1,31,0.2,4.3,8.4,2.01
40747,Sanandaj,2024,2,1,1.1,4.1,7.1,3
40747,Sanandaj,2024,2,2,0,1.3,2.5,1.21
40747,Sanandaj,2024,2,3,-1.5,2.6,6.7,0.01
40747,Sanandaj,2024,2,4,-4,1.8,7.7,0
40747,Sanandaj,2024,2,5,0.1,3.5,6.8,3.01
40747,Sanandaj,2024,2,6,1.7,5.6,9.5,0.2
40747,Sanandaj,2024,2,7,0.8,5.5,10.1,0
40747,Sanandaj,2024,2,8,-4.2,4.6,13.4,0
40747,Sanandaj,2024,2,9,-3.8,4.9,13.7,0
40747,Sanandaj,2024,2,10,-1.2,7,15.2,0
40747,Sanandaj,2024,2,11,-2.2,7,16.3,0
40747,Sanandaj,2024,2,12,-2.8,7.3,17.4,0
40747,Sanandaj,2024,2,13,-2.3,7.7,17.7,0
40747,Sanandaj,2024,2,14,1.5,8.7,15.9,2
40747,Sanandaj,2024,2,15,5,6.7,8.3,35.2
40747,Sanandaj,2024,2,16,5.1,7.1,9,3
40747,Sanandaj,2024,2,17,0.6,5,9.4,9.2
40747,Sanandaj,2024,2,18,1.6,6.2,10.7,0.62
40747,Sanandaj,2024,2,19,2.1,6,9.9,0.01
40747,Sanandaj,2024,2,20,2,5.4,8.9,0.61
40747,Sanandaj,2024,2,21,1.1,5.9,10.7,0
40747,Sanandaj,2024,2,22,-1.9,5.6,13.1,0
40747,Sanandaj,2024,2,23,-2.4,5.8,14,0
40747,Sanandaj,2024,2,24,2.3,7.7,13.1,0.2
40747,Sanandaj,2024,2,25,2.6,4.2,5.8,1.2
40747,Sanandaj,2024,2,26,-4.4,-0.8,2.8,0
40747,Sanandaj,2024,2,27,-4.3,-1,2.4,0.02
40747,Sanandaj,2024,2,28,-2.2,0.3,2.7,0.03
40747,Sanandaj,2024,2,29,-4.6,0.7,6,0
40747,Sanandaj,2024,3,1,-8.6,1.1,10.8,0
40747,Sanandaj,2024,3,2,-6.9,3.4,13.6,0
40747,Sanandaj,2024,3,3,-4.9,4.6,14.1,0.01
40747,Sanandaj,2024,3,4,0.2,5.8,11.5,2.01
40747,Sanandaj,2024,3,5,3.8,7.2,10.5,1.2
40747,Sanandaj,2024,3,6,-2,6,14,0
40747,Sanandaj,2024,3,7,-0.8,6.8,14.3,0.42
40747,Sanandaj,2024,3,8,2.6,8.4,14.2,0.01
40747,Sanandaj,2024,3,9,-2.1,5.9,14,0
40747,Sanandaj,2024,3,10,4.6,10.1,15.5,0.41
40747,Sanandaj,2024,3,11,2.7,9.2,15.6,0
40747,Sanandaj,2024,3,12,-2.6,7.1,16.8,0
40747,Sanandaj,2024,3,13,-2.1,8.9,19.9,0
40747,Sanandaj,2024,3,14,0.7,11,21.3,0.01
40747,Sanandaj,2024,3,15,10.5,15.6,20.7,0
40747,Sanandaj,2024,3,16,6.4,11.2,16,5.01
40747,Sanandaj,2024,3,17,1.1,9.6,18.1,0
40747,Sanandaj,2024,3,18,4,7.3,10.7,19.2
40747,Sanandaj,2024,3,19,7.3,11.6,16,36.01
40747,Sanandaj,2024,3,20,4.7,8.8,12.8,0.6
40747,Sanandaj,2024,3,21,4,9.6,15.3,0.01
40747,Sanandaj,2024,3,22,0.9,8.1,15.4,0.2
40747,Sanandaj,2024,3,23,5.1,10.7,16.2,0.6
40747,Sanandaj,2024,3,24,1,8.1,15.2,3
40747,Sanandaj,2024,3,25,5.9,9.9,14,9.6
40747,Sanandaj,2024,3,26,-0.3,6.9,14.2,0
40747,Sanandaj,2024,3,27,7,11.2,15.4,0.01
40747,Sanandaj,2024,3,28,4,10.4,16.8,0
40747,Sanandaj,2024,3,29,-0.9,9.6,20.1,0
40747,Sanandaj,2024,3,30,0.9,10.8,20.7,0
40747,Sanandaj,2024,3,31,1.5,11.7,21.9,0
40747,Sanandaj,2024,4,1,2.1,12.2,22.3,0
40747,Sanandaj,2024,4,2,3.9,12.8,21.8,0
40747,Sanandaj,2024,4,3,3,13.1,23.2,0
40747,Sanandaj,2024,4,4,3.9,14.1,24.2,0
40747,Sanandaj,2024,4,5,4.3,14.4,24.5,0
40747,Sanandaj,2024,4,6,5.3,15,24.6,0
40747,Sanandaj,2024,4,7,7.4,15.7,24,0.01
40747,Sanandaj,2024,4,8,7.4,14.8,22.3,7.2
40747,Sanandaj,2024,4,9,8.9,17.1,25.3,0
40747,Sanandaj,2024,4,10,7.7,10.4,13.2,39
40747,Sanandaj,2024,4,11,2.3,9.3,16.3,1.01
40747,Sanandaj,2024,4,12,5.8,10.1,14.4,0.02
40747,Sanandaj,2024,4,13,0.8,10,19.3,0
40747,Sanandaj,2024,4,14,2.3,11.6,21,0
40747,Sanandaj,2024,4,15,2.7,12.3,21.8,0
40747,Sanandaj,2024,4,16,4.9,14.3,23.8,0
40747,Sanandaj,2024,4,17,5.6,14.9,24.1,0
40747,Sanandaj,2024,4,18,4,14.8,25.6,0
40747,Sanandaj,2024,4,19,5.6,15.8,26,0
40747,Sanandaj,2024,4,20,6.3,16.5,26.7,0
40747,Sanandaj,2024,4,21,11,16.3,21.5,3
